method,global_bias,global_RMSE,global_MAE,fortleza_N,fortleza_RMSE,fortleza_MAE,fortleza_RMSE_bc_global,fortleza_MAE_bc_global,fortleza_RMSE_bc_local,fortleza_MAE_bc_local,matera_N,matera_RMSE,matera_MAE,matera_RMSE_bc_global,matera_MAE_bc_global,matera_RMSE_bc_local,matera_MAE_bc_local,kokee_N,kokee_RMSE,kokee_MAE,kokee_RMSE_bc_global,kokee_MAE_bc_global,kokee_RMSE_bc_local,kokee_MAE_bc_local,onsala60_N,onsala60_RMSE,onsala60_MAE,onsala60_RMSE_bc_global,onsala60_MAE_bc_global,onsala60_RMSE_bc_local,onsala60_MAE_bc_local,wettzell_N,wettzell_RMSE,wettzell_MAE,wettzell_RMSE_bc_global,wettzell_MAE_bc_global,wettzell_RMSE_bc_local,wettzell_MAE_bc_local,ishioka_N,ishioka_RMSE,ishioka_MAE,ishioka_RMSE_bc_global,ishioka_MAE_bc_global,ishioka_RMSE_bc_local,ishioka_MAE_bc_local,hobart12_N,hobart12_RMSE,hobart12_MAE,hobart12_RMSE_bc_global,hobart12_MAE_bc_global,hobart12_RMSE_bc_local,hobart12_MAE_bc_local,westford_N,westford_RMSE,westford_MAE,westford_RMSE_bc_global,westford_MAE_bc_global,westford_RMSE_bc_local,westford_MAE_bc_local,wettz13s_N,wettz13s_RMSE,wettz13s_MAE,wettz13s_RMSE_bc_global,wettz13s_MAE_bc_global,wettz13s_RMSE_bc_local,wettz13s_MAE_bc_local,sejong_N,sejong_RMSE,sejong_MAE,sejong_RMSE_bc_global,sejong_MAE_bc_global,sejong_RMSE_bc_local,sejong_MAE_bc_local,hobart26_N,hobart26_RMSE,hobart26_MAE,hobart26_RMSE_bc_global,hobart26_MAE_bc_global,hobart26_RMSE_bc_local,hobart26_MAE_bc_local,raegyeb_N,raegyeb_RMSE,raegyeb_MAE,raegyeb_RMSE_bc_global,raegyeb_MAE_bc_global,raegyeb_RMSE_bc_local,raegyeb_MAE_bc_local,yebes40m_N,yebes40m_RMSE,yebes40m_MAE,yebes40m_RMSE_bc_global,yebes40m_MAE_bc_global,yebes40m_RMSE_bc_local,yebes40m_MAE_bc_local,onsa13ne_N,onsa13ne_RMSE,onsa13ne_MAE,onsa13ne_RMSE_bc_global,onsa13ne_MAE_bc_global,onsa13ne_RMSE_bc_local,onsa13ne_MAE_bc_local,onsa13sw_N,onsa13sw_RMSE,onsa13sw_MAE,onsa13sw_RMSE_bc_global,onsa13sw_MAE_bc_global,onsa13sw_RMSE_bc_local,onsa13sw_MAE_bc_local,wark12m_N,wark12m_RMSE,wark12m_MAE,wark12m_RMSE_bc_global,wark12m_MAE_bc_global,wark12m_RMSE_bc_local,wark12m_MAE_bc_local,raegsmar_N,raegsmar_RMSE,raegsmar_MAE,raegsmar_RMSE_bc_global,raegsmar_MAE_bc_global,raegsmar_RMSE_bc_local,raegsmar_MAE_bc_local,kokee12m_N,kokee12m_RMSE,kokee12m_MAE,kokee12m_RMSE_bc_global,kokee12m_MAE_bc_global,kokee12m_RMSE_bc_local,kokee12m_MAE_bc_local
DTEC_Fusion_2023_226_SW1_LW100,2.8729521844948462,3.869828027621261,3.2623053895844745,,,,,,,,,,,,,,,,,,,,,,266.0,1.9546625868247474,1.8763438153239087,1.137219404983318,0.9983095320636264,0.5477588109999963,0.4553478274544756,,,,,,,,,,,,,,,179.0,2.134545875890834,1.6934164174095285,1.958108220616869,1.697175881904213,1.4546408372238766,1.1643095410233724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_226_SW1_LW1000,3.0525463026428192,4.000634358785501,3.3903629330961738,,,,,,,,,,,,,,,,,,,,,,266.0,2.1156800828959947,2.0017745462726793,1.254241667757386,1.0507717554641527,0.6848363885320433,0.606275094430064,,,,,,,,,,,,,,,179.0,1.8960756656030118,1.5439751313574777,1.9926386457285596,1.6425562902109532,1.2039779942896909,0.9959826665406961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_226_SW1_LW1,2.8290079291054124,3.7729276319427925,3.1688758627917957,,,,,,,,,,,,,,,,,,,,,,266.0,2.1404838908357933,2.0649576925845037,0.9494175971378821,0.8355692686619615,0.5635787564871618,0.44651531631905994,,,,,,,,,,,,,,,179.0,1.7480684993760147,1.4813566177128317,1.8845289946068378,1.5430811048370419,1.1380242994607714,0.9563445519825736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_075_SW1_LW100,1.4558779430763982,7.007417740476926,4.646350847623097,,,,,,,,,,,,,,,256.0,1.303080959391899,1.1682418075102081,2.650087950315976,2.556713895798283,0.6972662328278186,0.553316343591197,,,,,,,,65.0,1.1241214899922802,1.081644021953614,0.4834732301885406,0.37531777626582263,0.30609693568292023,0.27296424801021657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_075_SW1_LW1000,1.6898520731168516,6.6882400410609915,4.524385908830932,,,,,,,,,,,,,,,256.0,1.9477882223371363,1.699295672014221,3.520173801856655,3.3888601468217288,0.9524969819171849,0.8456989915572414,,,,,,,,65.0,1.3991081179533547,1.3495791769418295,0.5019215177224036,0.420184820117678,0.36897096212031666,0.31832090460652385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_075_SW1_LW1,1.2639381255371067,6.800041688610451,4.4545642090022985,,,,,,,,,,,,,,,256.0,1.2395549738043754,1.006547403447561,2.3369944921468657,2.1846743155929875,0.8299044469775405,0.7215341719317583,,,,,,,,65.0,1.2776508433986151,1.2674162795384059,0.16143032426514792,0.13884826950638562,0.1613928498980585,0.13900879994900128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_160_SW1_LW100,1.8633931694916743,4.177344656231539,3.2973837090069855,,,,,,,,129.0,3.807800257886129,3.7332653816588675,2.0145705463452135,1.8698722127826026,0.7497148751793219,0.6340805762129149,211.0,5.432236647352013,5.1544810890746895,3.7110348143990293,3.2910879201984247,1.7147943594511983,1.5385691643958255,,,,,,,,,,,,,,,614.0,3.2210377916020323,2.645607014526367,2.038926260040048,1.653509649998396,1.9011710266236168,1.6291460796925727,242.0,4.745632385701947,4.697465228130578,2.913213278799422,2.834072059254313,0.6744235840532996,0.5468805121074447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,5.361771240489611,5.012438721197992,3.6797468380547316,3.2597721484420736,1.9036934893980528,1.5694429462411146,,,,,,,,,,,,,,
Fusion_2023_160_SW1_LW1000,2.2459981290807467,3.925644165281258,3.132152051706584,,,,,,,,129.0,3.9365513277508035,3.885512463090175,1.7570533607753112,1.6395143358398183,0.6318459109526129,0.5320604007358145,211.0,4.553588875924419,4.021077012491128,3.489307902849285,3.0749757932716273,3.400414895540912,2.8704796047086223,,,,,,,,,,,,,,,614.0,3.0583151305286638,2.5066934545650015,1.81243519067355,1.5083210260955537,1.7980458977610647,1.5108947071654484,242.0,4.882239739330866,4.818797782908369,2.6897492202606736,2.572799655658012,0.7845079985181258,0.6470572522773148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,7.381561460328817,6.953391085971667,5.3195253985633375,4.716118517180919,2.4774587782930846,1.857952751657592,,,,,,,,,,,,,,
GNSS_2023_160_SW1_LW1,1.9606025303538528,4.0129599346267195,3.151907608468334,,,,,,,,129.0,3.827435212686755,3.7600910868988064,1.9362681618539974,1.7994885576381976,0.7148253811516893,0.5906291914957358,211.0,4.9390914489375914,4.413893863617186,3.3061765943337122,2.602324006579951,2.216340520247507,2.0308809343947867,,,,,,,,,,,,,,,614.0,3.2766009429353415,2.6791758020049135,2.0636957935132876,1.6449325097585756,1.9513718411457623,1.6570374500591942,242.0,4.652462896395878,4.588181694167287,2.738279023675309,2.6275791649066784,0.7707137884120973,0.6386317299892488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,5.4559951111650555,5.211682680669071,3.6298441343882932,3.2510801514084626,1.6143872797662349,1.309186669432315,,,,,,,,,,,,,,
DTEC_Fusion_2023_272_SW1_LW100,1.4692958663523628,4.918702640942914,3.7889151897317803,600.0,2.9314553276268116,2.5426343345649993,2.698922541856824,2.270995518690518,2.6833928130463334,2.303651411176662,147.0,3.669641258282041,2.989766704848907,2.615223429472631,2.094451101399799,2.1278068556762175,1.6953260296389177,292.0,1.4608355335160004,1.360446298527479,2.855716225154426,2.783613985812797,0.6376584795936135,0.49875875432437505,,,,,,,,192.0,2.0299935019266484,1.3800611218934495,1.4987898368924237,1.298027454211914,1.4956634530625106,1.282409008073543,,,,,,,,391.0,3.230709346814127,2.8938339145074994,2.0229969870822213,1.5996560798800576,1.4363871897362372,1.1654090474818222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_272_SW1_LW1000,2.026260505794409,4.4482716144255035,3.505588764285708,600.0,2.6269369378944987,2.099970990998959,2.8416701883918343,2.2518210486114456,2.5253801774036355,2.01531107691735,147.0,3.837881543028044,3.094141960200071,2.509181354889901,1.995963335558602,2.270599099014307,1.7368668507508995,292.0,1.404627347556869,1.2351305340569967,2.6887952824717467,2.3207570850587547,1.3756172281064567,1.1837523532122505,,,,,,,,192.0,1.9720680016479923,1.3767970754512866,1.570963385675136,1.3871950829473356,1.4244584082693688,1.198457222717792,,,,,,,,391.0,3.0099091647450003,2.704351859760525,1.485207758063618,1.1337034034938038,1.3213758733326921,1.0780642898006143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_272_SW1_LW1,1.7725352513159058,4.656120677366301,3.6663348085462926,600.0,2.8014045822453286,2.354512429868868,2.929433861731198,2.187096817384586,2.7177967641297727,2.192905819314808,147.0,3.6543935270489314,2.94451417085191,2.461292937484793,1.9853029173345054,2.164354025613513,1.6846177986982143,292.0,1.7626231550383922,1.5968607579502676,3.3258638070227167,3.132035601038673,1.1242194209185514,0.874031944028533,,,,,,,,192.0,1.8913614614948129,1.2856081832609216,1.4706097176551862,1.2684426556820372,1.3875456822882928,1.1412608584421176,,,,,,,,391.0,3.1676568134455434,2.929196830122181,1.670844581132188,1.39621496781135,1.2057593533413458,0.9649977738961133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_335_SW1_LW100,1.2366365548607638,5.7021435754429035,4.289263200559479,414.0,5.28417164625194,4.610208269349849,4.760384286551224,4.263909397588226,4.5149147667636065,3.996879145597103,,,,,,,,637.0,7.1366613513140456,6.669398773406956,5.997162709407894,5.440023064223844,2.539892762424706,2.151314539653725,,,,,,,,66.0,3.708053354894745,3.6657444403831,2.4924972413067197,2.4291078850835417,0.5585493537249613,0.46796858050997775,,,,,,,,188.0,3.730635545337572,3.41305648095207,2.6467887567285238,2.176419925652512,1.506216129898773,1.3734182691398618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,5.083029010689593,4.539631611683885,4.201604164778507,3.833570724491214,3.2271474118905963,2.689158849185472,,,,,,,,,,,,,,
Fusion_2023_335_SW1_LW1000,1.8785546453816484,5.361724428748954,4.045595286963649,414.0,6.084951296801525,5.587587767157698,4.42914573030086,3.9962352474894316,2.443073129102701,1.7395555856536604,,,,,,,,637.0,7.2506122110333555,6.733573748887496,5.549916439682784,4.855019102370458,2.68893324630404,2.277277474415715,,,,,,,,66.0,3.7106860734153266,3.6592718816968723,1.8841110113068176,1.780717235179833,0.6155651316157307,0.4825519270266389,,,,,,,,188.0,2.9478646286068075,2.824607418766986,1.2674835881854511,1.0926290918462784,0.8435038816968526,0.7422889334393987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,4.828192650022621,4.346368659862397,4.46372049426645,3.696835916982268,4.463559752357563,3.7063822317627193,,,,,,,,,,,,,,
GNSS_2023_335_SW1_LW1,1.5164378896764887,5.619979671612856,4.20127865099997,414.0,6.851556029438919,6.14271477121039,5.532929877010182,4.738625983702535,3.0349423823352066,2.415267929029032,,,,,,,,637.0,7.323621655805909,6.7956985461635835,5.943442477040918,5.28093314321993,2.7301859693177395,2.290367831247222,,,,,,,,66.0,3.6978348564004873,3.64416521813745,2.2183926751146408,2.1277273257808766,0.6277280367544927,0.47257289893578824,,,,,,,,188.0,3.3687320460387236,3.064909311879493,2.086252680056264,1.6937577853218735,1.398101036392799,1.1983047264173379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,4.841380728101079,4.2719317614856465,3.8196004720890726,3.4632117121299784,3.1504186787596558,2.5843804487517557,,,,,,,,,,,,,,
DTEC_Fusion_2023_089_SW1_LW100,2.204946101814394,5.563261475256554,4.191892884897874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.6269931959824233,0.5661105606166288,2.770691769396339,2.7541262145463827,0.3025254953702686,0.24324801805277382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_089_SW1_LW1000,2.4559581766423397,5.358192169484814,4.07587263261524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.4785178972661417,0.43236402245439737,2.885837032831273,2.876841858617085,0.2276758673399629,0.18805280213394443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_089_SW1_LW1,1.6971709958289927,5.307780724155669,3.974034918006119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.2592236865688515,1.0028814297988606,1.9411230646462347,1.7718958422875715,1.2423159505962253,1.064092839715542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_004_SW1_LW100,0.017971447292623424,5.0323613028821494,3.1187972420381977,,,,,,,,31.0,4.254420106456361,4.253880915442725,4.236450947612193,4.235909469296049,0.06773182008715127,0.05599500038869415,390.0,1.6805234723195968,1.404539281094949,1.6660359029747478,1.3925458239296673,0.9900983051302645,0.8916957485337105,435.0,2.671603317759937,1.7269164233662944,2.6617964339700486,1.7190398601499102,2.2346430980332253,1.7005084243356416,164.0,3.9988658157796158,2.997911590085019,3.985410539969497,2.979940143938343,2.64640395832622,2.492863336851897,564.0,2.0540773310695317,1.7453346901319973,2.0446708281868866,1.7388210710083245,1.7462110778196485,1.5250269237175194,371.0,2.588883323556461,2.1423574833268364,2.574608618249632,2.130953965440901,1.5684702985216001,1.40890495463083,,,,,,,,,,,,,,,151.0,1.5725440429022646,1.3891222335375457,1.5643411312507074,1.3846073518571385,1.3955043590041414,1.284324998106256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_004_SW1_LW1000,0.9621200475153521,4.3894722739338015,2.947523518065727,,,,,,,,31.0,2.568647296314126,2.568144659181699,1.6068282416148427,1.6060246124118596,0.0508128170679718,0.042798775663981166,390.0,1.6111134308628583,1.357127790822023,1.0147661993934618,0.79540356052025,0.9586647968273964,0.780936529813381,435.0,1.872471397120168,1.351927277255549,1.5168138302554868,1.1045858138025886,1.5098305393939606,1.1039358886153232,164.0,2.68447490481431,2.0294929494750606,2.0674477877047397,1.523718209261479,1.785254404519725,1.498505382556525,564.0,1.8911205157136315,1.6699313419413635,1.569274286810739,1.3762290890869637,1.5662286724953631,1.3591706991246706,371.0,2.3246713594076875,1.9558570380554667,1.6294968888869747,1.4445598430643702,1.3257294856092317,1.1225442771485021,,,,,,,,,,,,,,,151.0,1.5244355863542876,1.3423232753365633,1.21046022693262,1.0870624967148566,1.2099595621353019,1.0909966474605919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_004_SW1_LW1,0.45219891419303926,4.3933612098076225,2.844269285390406,,,,,,,,31.0,4.782550286285428,4.7801321853677505,4.33060387462161,4.327933269775256,0.15206423399394006,0.1272746392765104,390.0,1.409568771164544,1.1784860431900686,1.0773645477004625,0.9084614425284057,0.8295729723352421,0.7162698206991936,435.0,2.787286735756761,1.9345663938539097,2.5444120789318907,1.6455198181940196,2.240596309474534,1.654387716619083,164.0,4.098420820688976,3.1660861565412364,3.760384436009887,2.770986215262106,2.6056547821117735,2.454606127160298,564.0,2.1399524650832173,1.8339571182096468,1.9037058740483321,1.6869109321344304,1.7131522193666429,1.5191233788845655,371.0,2.386506979854718,2.0902851566251943,2.0493973351229458,1.8186224566489586,1.4706018407187593,1.2149411548307438,,,,,,,,,,,,,,,151.0,1.4484958730119206,1.251874847130045,1.2624058514642775,1.0952631356896951,1.2180493726898585,1.03297642350281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_284_SW1_LW100,2.5687248203185553,6.1923258569101085,4.964391587820587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_284_SW1_LW1000,2.593823534575871,6.024290849802763,4.812070164354762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_284_SW1_LW1,2.5687257642593946,6.192326563778296,4.964393646662826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_139_SW1_LW100,2.203356945122479,4.12816446035793,3.1807667131912774,,,,,,,,,,,,,,,340.0,2.845457264227582,2.668766560692723,3.314744993263617,2.4825909450267587,2.8103413634825243,2.566725994174482,,,,,,,,,,,,,,,131.0,4.697126015930673,4.675089764747372,2.513163671399055,2.4717328209482647,0.45445406928215554,0.36142722263532434,351.0,3.4433045441525842,2.7852304325323822,2.119277514749046,1.8792969720084378,2.0412865793281973,1.8491318497585683,261.0,2.5740253785056506,2.436572355108372,0.8620389988770517,0.706173343600037,0.8298926481857759,0.7323902560490267,,,,,,,,,,,,,,,,,,,,,,243.0,4.399633994605001,3.97665331730201,2.586037066392015,1.7809330578708689,1.8822878845901534,1.5361259883856537,,,,,,,,,,,,,,,,,,,,,,420.0,4.467309889494834,4.184246700032316,2.547056406124462,2.1302958198259128,1.63277552595077,1.295937648230598,,,,,,,,340.0,2.845457264227582,2.668766560692723,3.314744993263617,2.4825909450267587,2.8103413634825243,2.566725994174482
Fusion_2023_139_SW1_LW1000,2.3136820196176866,4.128405215237459,3.139235287147368,,,,,,,,,,,,,,,340.0,2.933374444355107,2.6924895784239102,3.1546673079144876,2.4716361793365147,2.802723390488553,2.4878616318438973,,,,,,,,,,,,,,,131.0,4.641224236485149,4.615742553797758,2.3527358111409113,2.3020605349614893,0.48567796985008954,0.4054671402182244,351.0,3.2926946601864993,2.7410428168674015,1.8944207833651001,1.579637822581672,1.8493938586563323,1.6116086421675573,261.0,2.8854597066528287,2.759075302510098,0.9548593461539733,0.7656802887590475,0.8446189636728728,0.7263881775377256,,,,,,,,,,,,,,,,,,,,,,243.0,4.564734856503632,4.130402665506823,2.6602729256586506,1.816720646670554,1.9433420005118407,1.5934489023199974,,,,,,,,,,,,,,,,,,,,,,420.0,4.4436852176821535,4.134698507498499,2.474385754671652,2.045832844595988,1.7111500457572393,1.3385412132786956,,,,,,,,340.0,2.933374444355107,2.6924895784239102,3.1546673079144876,2.4716361793365147,2.802723390488553,2.4878616318438973
GNSS_2023_139_SW1_LW1,2.0617330541166083,4.001456026811872,3.1383059774631175,,,,,,,,,,,,,,,340.0,2.906462309984866,2.705627935691307,3.080234940032244,2.3425517459007015,2.8002405896278075,2.517103071303994,,,,,,,,,,,,,,,131.0,4.611891918119582,4.574174278171379,2.580472364489119,2.5124412205184044,0.5886227461898296,0.4614689784945582,351.0,3.4628807175080683,2.8838541121826835,2.136122314617809,1.7559897755867493,1.99226132196173,1.7055397003857988,261.0,2.51593560555453,2.36601950725709,0.9080054548231709,0.6934743807444019,0.8555019944897589,0.7359716586911738,,,,,,,,,,,,,,,,,,,,,,243.0,4.40557880846129,4.016710974488887,2.664037582373758,1.9549779168359132,1.809739645635176,1.4774327399675773,,,,,,,,,,,,,,,,,,,,,,420.0,4.332861965294069,4.0042400072267474,2.5774097896417527,2.1323124657691466,1.729495012788515,1.3872620360665817,,,,,,,,340.0,2.906462309984866,2.705627935691307,3.080234940032244,2.3425517459007015,2.8002405896278075,2.517103071303994
DTEC_Fusion_2023_192_SW1_LW100,2.057956158082035,3.8451204531314422,2.902014903338264,,,,,,,,363.0,3.4953602841251055,3.2476165191006574,1.7566508581270135,1.3701523483158524,1.2924900234445398,1.0908565693319052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,3.033222690340558,2.8692883939774867,1.2751015645044337,0.9185272162512449,0.9836788100711079,0.8203247632346166,,,,,,,,,,,,,,,164.0,3.8887602444741334,3.634328231109266,2.2472955554224865,1.9779244948185937,1.7433356994475986,1.2269603970925989,,,,,,,,,,,,,,,238.0,3.553652237500969,3.4587470204078445,1.621026932637185,1.4007908631982207,0.8157899692417793,0.7508828199961379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_192_SW1_LW1000,2.110185646007558,3.3418261663843913,2.7132596725555316,,,,,,,,363.0,3.6350572143790556,3.377036174283131,1.8477494105442247,1.5003144668198714,1.3450901937760074,1.1632520312994858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,3.0526488716249838,2.8602797588413673,1.3038811330109779,0.9707638758649864,1.066519964461827,0.8785866702867632,,,,,,,,,,,,,,,164.0,3.803730486206427,3.5225580896937867,2.136368575348505,1.8241159823953825,1.7016484956497337,1.2954800778396882,,,,,,,,,,,,,,,238.0,3.7075879660631545,3.5783452808546015,1.7598710984813963,1.4683003741814538,0.9703883640491171,0.8667602431028456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_192_SW1_LW1,1.9207588637580861,3.4759997356582577,2.7351488362106324,,,,,,,,363.0,3.5405928053723454,3.2546073117665855,1.9293730445937518,1.5209336643264135,1.3940332347723619,1.1788029102189739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,3.054162506739289,2.787828739554258,1.51912136057194,1.150438255948211,1.247365037383738,1.0499944518669238,,,,,,,,,,,,,,,164.0,3.8912041073691714,3.580189396225739,2.3795470041274567,2.034212750782072,1.841361305514168,1.4008974098945841,,,,,,,,,,,,,,,238.0,3.392928441688394,3.3218942190608653,1.5621019477404023,1.4011353565399456,0.6906389851348079,0.6220577345287747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_229_SW1_LW100,2.79863910103863,4.735408914511495,3.842534942743133,243.0,6.867383486077325,6.547173651199103,6.834996227464842,5.383953284325596,6.706316672114889,5.9326094482524026,,,,,,,,458.0,4.1544892475395105,3.254701376514799,2.7771411845765455,1.8879136245853432,2.7601893483309987,1.9632583095811844,291.0,2.794524846168271,2.5549990857637495,1.1580546245318468,0.7954063824208041,1.13212051478368,0.855176370499595,85.0,4.882032807740028,4.685721774479764,2.3322385826625274,1.8870826739821187,1.3704947238191802,1.2978586136417496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_229_SW1_LW1000,2.93075251195326,4.800502035887563,3.8658938398492055,243.0,7.908542606161403,7.476124043368822,7.774018874905981,6.257992341232759,7.695020296740311,6.717461544349277,,,,,,,,458.0,2.6912689789598843,2.3288452541913043,3.027918149253876,2.149712709534976,2.439341084592494,1.8552094117423523,291.0,2.8677195113905674,2.627485435962942,1.1883208315361358,0.893670539632926,1.1489714878154207,0.8933158223418902,85.0,4.996606922471333,4.754146066651466,2.3851498848355446,1.8234096479054642,1.5375876933140564,1.454469652958528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_229_SW1_LW1,2.7102831650868504,4.751030164495497,3.876562907079023,243.0,6.683194175726564,6.184840377017125,6.8816527172796835,5.058344081119078,6.627824390251266,5.828013823532806,,,,,,,,458.0,3.9197491986323447,3.2525081081414733,2.2982417563486055,1.5274037381480823,2.2420936069895903,1.6128095188675307,291.0,2.765368222220201,2.5433788923335023,1.0983361286597992,0.8162072473068775,1.0855805886702836,0.8627941224349325,85.0,4.860262119969056,4.6304554053894025,2.4224145056554915,1.9201722380307344,1.4768312745558236,1.3878334677909574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_115_SW1_LW100,1.346783112659355,6.389188318614564,3.998204712351639,,,,,,,,,,,,,,,,,,,,,,325.0,2.337514032207287,1.8838906409520482,1.5449326689213407,0.8965394015688564,1.4720188109774863,0.9542553853188684,78.0,3.7875363277698284,3.2216362744354003,2.7352450579166514,1.8861239463460113,1.9916051690579009,1.8571468259748904,,,,,,,,252.0,1.3849011989011686,1.1295151337969318,1.6064444984259783,1.2788126792713714,1.3173147046374754,1.033234900226694,,,,,,,,,,,,,,,265.0,3.193902930706095,2.7394748911962,2.1531102249307956,1.650345602610771,1.6420393574085093,1.250709892444138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
